 61 4763.939956 2.345E-27 1.172E-03.04500.059 1780.12230.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2239        18F1  3     334332453638 7 1 7   117.0  111.0
 61 4763.992233 1.504E-27 4.819E-03.04600.058 2182.40010.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1252        20F2  3     133332453637 7 1 7   129.0  123.0
 61 4764.008869 5.647E-28 8.098E-05.03800.061 1417.49930.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17E 149        16E   2     124332453638 7 1 7    70.0   66.0
 61 4764.009805 5.716E-28 5.465E-05.04600.061 1417.51970.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17F1224        16F2  2     324332453638 7 1 7   105.0   99.0
 61 4764.012896 1.236E-25 4.817E-04.04800.068  689.95670.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F2168        11F1  2     334332453638 7 1 7    75.0   69.0
 61 4764.038062 9.309E-29 2.975E-04.04600.058 2181.82080.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1251        20F2  2     123332453637 7 1 7   129.0  123.0
 61 4764.049385 2.775E-29 3.440E-05.04400.058 1977.21470.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2249        19F1  5     124332453638 7 1 7   123.0  117.0
 61 4764.086491 1.253E-27 1.529E-03.04400.058 1974.04100.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   20F1244        19F2  1     134332453638 7 1 7   123.0  117.0
 61 4764.112321 1.930E-27 2.356E-03.04400.058 1974.04060.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   20F2248        19F1  1     134332453638 7 1 7   123.0  117.0
 61 4764.130155 3.030E-29 3.756E-05.04400.058 1977.17920.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1246        19F2  5     124332453638 7 1 7   123.0  117.0
 61 4764.143691 1.372E-27 2.631E-03.04600.058 2181.85060.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21A1 82        20A2  1     133332453637 7 1 7   215.0  205.0
 61 4764.215367 5.384E-26 3.149E-04.04000.068  690.03960.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12E 112        11E   2     334332453638 7 1 7    50.0   46.0
 61 4764.234962 7.450E-26 2.905E-04.04800.068  690.04920.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F2169        11F1  3     434332453638 7 1 7    75.0   69.0
 61 4764.263336 1.292E-26 9.668E-03.03800.059 1779.65110.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19E 160        18E   2     134332453638 7 1 7    78.0   74.0
 61 4764.264396 3.941E-27 1.534E-05.04800.068  689.70520.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F2168        11F1  1     334332453638 7 1 7    75.0   69.0
 61 4764.327462 2.909E-26 1.134E-04.04800.068  689.95670.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F2169        11F1  2     434332453638 7 1 7    75.0   69.0
 61 4764.335683 2.509E-28 1.243E-04.04500.059 1778.20460.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1241        18F2  1     324332453638 7 1 7   117.0  111.0
 61 4764.356491 3.229E-29 3.082E-06.04600.061 1417.12920.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17F2222        16F1  2     124332453638 7 1 7   105.0   99.0
 61 4764.368867 2.692E-26 1.573E-04.04000.068  689.88610.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12E 112        11E   1     334332453638 7 1 7    50.0   46.0
 61 4764.409705 5.375E-28 5.130E-05.04600.061 1417.11980.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17F1224        16F2  1     324332453638 7 1 7   105.0   99.0
 61 4764.417155 3.725E-28 5.122E-03.04500.057 2398.61720.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21E 195        21E   2     123332453637 7 1 7    86.0   86.0
 61 4764.431156 1.547E-26 7.717E-03.04500.059 1779.63110.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2239        18F1  2     334332453638 7 1 7   117.0  111.0
 61 4764.506920 1.138E-27 5.455E-03.04600.058 2181.80760.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 168        20E   2     133332453637 7 1 7    86.0   82.0
 61 4764.571513 1.342E-27 4.289E-03.04600.058 2181.82080.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1252        20F2  2     133332453637 7 1 7   129.0  123.0
 61 4764.578962 7.390E-27 2.877E-05.04800.068  689.70520.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F2169        11F1  1     434332453638 7 1 7    75.0   69.0
 61 4764.640891 1.146E-28 2.121E-04.03800.058 1976.19960.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20E 165        19E   2     124332453638 7 1 7    82.0   78.0
 61 4764.659060 1.695E-28 2.096E-04.04400.058 1976.65030.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1246        19F2  4     124332453638 7 1 7   123.0  117.0
 61 4764.681554 1.438E-29 4.639E-05.04600.058 2183.71830.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1253        20F2  5     123332453637 7 1 7   129.0  123.0
 61 4764.689888 3.445E-28 4.258E-04.04400.058 1976.57420.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2249        19F1  4     124332453638 7 1 7   123.0  117.0
 61 4764.774021 4.316E-28 3.922E-03.04500.057 2396.79370.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21F2293        21F1  2     123332453637 7 1 7   129.0  129.0
 61 4764.825942 1.497E-26 4.481E-03.04600.059 1779.59700.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19A2 82        18A1  1     334332453638 7 1 7   195.0  185.0
 61 4764.828092 1.961E-27 1.453E-03.04500.058 1976.39770.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20A2 82        19A1  1     134332453638 7 1 7   205.0  195.0
 61 4764.875772 1.127E-28 3.587E-04.04600.058 2180.95390.59-.009500    0 1 1 0 1F1    0 0 0 0 1A1   21F2251        20F1  2     123332453637 7 1 7   129.0  123.0
 61 4764.931564 2.968E-29 2.825E-06.04600.061 1416.55400.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17F2222        16F1  1     124332453638 7 1 7   105.0   99.0
 61 4764.953847 3.882E-29 5.543E-06.03800.061 1416.55430.61-.009500    0 1 1 0 1F2    0 0 0 0 1A1   17E 149        16E   1     124332453638 7 1 7    70.0   66.0
 61 4765.022187 3.133E-28 3.867E-04.04400.058 1976.24190.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2249        19F1  3     124332453638 7 1 7   123.0  117.0
 61 4765.032056 5.702E-29 2.837E-05.04500.059 1779.03020.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2239        18F1  1     324332453638 7 1 7   117.0  111.0
 61 4765.223860 4.976E-29 6.128E-05.04400.058 1975.75900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1245        19F2  3     124332453638 7 1 7   123.0  117.0
 61 4765.241349 6.563E-29 3.176E-04.04600.058 2183.70290.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 169        20E   4     123332453637 7 1 7    86.0   82.0
 61 4765.256010 2.669E-27 1.339E-03.04500.059 1780.74740.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2240        18F1  4     334332453638 7 1 7   117.0  111.0
 61 4765.306467 3.539E-27 1.138E-02.04600.058 2183.09350.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1253        20F2  4     133332453637 7 1 7   129.0  123.0
 61 4765.472245 1.047E-27 5.253E-04.04500.059 1780.72900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1242        18F2  5     134332453638 7 1 7   117.0  111.0
 61 4765.539142 5.044E-29 1.627E-04.04600.058 2183.68460.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2252        20F1  5     123332453637 7 1 7   129.0  123.0
 61 4765.539271 6.962E-29 8.573E-05.04400.058 1975.72490.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2249        19F1  2     124332453638 7 1 7   123.0  117.0
 61 4765.550277 1.892E-28 2.330E-04.04400.058 1975.75900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1246        19F2  3     124332453638 7 1 7   123.0  117.0
 61 4765.701166 8.628E-28 4.330E-04.04500.059 1780.74740.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2241        18F1  4     124332453638 7 1 7   117.0  111.0
 61 4765.825866 7.347E-28 1.353E-03.03800.058 1975.01460.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20E 165        19E   1     124332453638 7 1 7    82.0   78.0
 61 4765.881110 1.037E-26 5.189E-03.04500.059 1780.12230.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2240        18F1  3     334332453638 7 1 7   117.0  111.0
 61 4765.915957 1.674E-29 7.952E-05.04600.058 2179.81620.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 167        20E   1     123332453637 7 1 7    86.0   82.0
 61 4765.938395 3.780E-27 1.897E-03.04500.059 1780.72900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1243        18F2  5     134332453638 7 1 7   117.0  111.0
 61 4765.954229 8.066E-28 3.891E-03.04600.058 2182.99000.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 169        20E   3     123332453637 7 1 7    86.0   82.0
 61 4765.970624 8.311E-28 1.020E-03.04400.058 1975.01230.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1245        19F2  2     124332453638 7 1 7   123.0  117.0
 61 4765.999772 4.849E-29 1.555E-04.04600.058 2182.40010.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1253        20F2  3     123332453637 7 1 7   129.0  123.0
 61 4766.013540 5.178E-29 1.640E-04.04600.058 2179.81620.59-.009500    0 1 1 0 1F1    0 0 0 0 1A1   21F2251        20F1  1     123332453637 7 1 7   129.0  123.0
 61 4766.160187 2.375E-27 1.784E-03.03800.059 1780.26920.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19E 161        18E   3     134332453638 7 1 7    78.0   74.0
 61 4766.216905 1.628E-26 8.142E-03.04500.059 1779.98440.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1242        18F2  3     134332453638 7 1 7   117.0  111.0
 61 4766.241874 2.542E-28 3.467E-03.04500.057 2396.79220.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21E 195        21E   1     123332453637 7 1 7    86.0   86.0
 61 4766.297041 5.243E-29 6.436E-05.04400.058 1975.01230.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1246        19F2  2     124332453638 7 1 7   123.0  117.0
 61 4766.309089 1.068E-27 3.434E-03.04600.058 2182.91460.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2252        20F1  4     133332453637 7 1 7   129.0  123.0
 61 4766.316280 1.767E-28 2.109E-06.04700.065  950.52220.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   14F2188        13F1  4     324332453638 7 1 7    87.0   81.0
 61 4766.334516 2.787E-29 2.070E-05.04500.058 1976.71770.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20A1 84        19A2  2     324332453638 7 1 7   205.0  195.0
 61 4766.344040 3.807E-27 4.542E-05.04700.065  950.48720.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   14F1185        13F2  3     334332453638 7 1 7    87.0   81.0
 61 4766.355394 1.787E-27 8.951E-04.04500.059 1780.31200.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1243        18F2  4     134332453638 7 1 7   117.0  111.0
 61 4766.372310 1.261E-27 6.296E-04.04500.059 1779.63110.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2240        18F1  2     334332453638 7 1 7   117.0  111.0
 61 4766.451047 1.132E-26 3.409E-03.04600.059 1780.70700.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19A1 80        18A2  2     134332453638 7 1 7   195.0  185.0
 61 4766.494439 1.729E-26 2.062E-04.04700.065  950.33680.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   14F1185        13F2  2     334332453638 7 1 7    87.0   81.0
 61 4766.498137 3.470E-29 1.649E-04.04600.058 2179.81620.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 168        20E   1     123332453637 7 1 7    86.0   82.0
 61 4766.533680 2.275E-26 2.712E-04.04700.065  950.30480.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   14F2188        13F1  3     334332453638 7 1 7    87.0   81.0
 61 4766.579052 4.428E-28 1.416E-03.04600.058 2181.82080.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1253        20F2  2     123332453637 7 1 7   129.0  123.0
 61 4766.617185 1.324E-29 4.275E-05.04600.058 2183.71830.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1254        20F2  5     123332453637 7 1 7   129.0  123.0
 61 4766.683055 5.530E-29 2.766E-05.04500.059 1779.98440.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1243        18F2  3     124332453638 7 1 7   117.0  111.0
 61 4766.702080 3.645E-28 4.342E-06.04700.065  950.13640.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   14F2188        13F1  2     324332453638 7 1 7    87.0   81.0
 61 4766.740557 3.469E-28 1.113E-03.04600.058 2182.48320.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2252        20F1  3     123332453637 7 1 7   129.0  123.0
 61 4766.778248 2.042E-27 1.530E-03.03800.059 1779.65110.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19E 161        18E   2     134332453638 7 1 7    78.0   74.0
 61 4766.817504 1.283E-27 6.407E-04.04500.059 1779.63110.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2241        18F1  2     134332453638 7 1 7   117.0  111.0
 61 4766.864110 1.206E-26 4.540E-03.06200.078 1524.93900.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7F2227         6F1  3     444332473838 7 1 7    45.0   39.0
 61 4766.941930 6.034E-28 7.374E-04.04400.058 1974.04100.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1245        19F2  1     124332453638 7 1 7   123.0  117.0
 61 4766.973210 1.798E-29 8.953E-06.04500.059 1779.03020.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2240        18F1  1     324332453638 7 1 7   117.0  111.0
 61 4767.096522 2.332E-27 4.496E-03.04600.058 2182.71390.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21A2 86        20A1  2     133332453637 7 1 7   215.0  205.0
 61 4767.136885 3.081E-28 1.479E-03.04600.058 2181.80760.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 169        20E   2     123332453637 7 1 7    86.0   82.0
 61 4767.202270 3.820E-29 3.517E-04.04500.057 2399.26980.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21F1295        21F2  4     123332453637 7 1 7   129.0  129.0
 61 4767.223326 3.105E-28 3.795E-04.04400.058 1974.04060.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2249        19F1  1     124332453638 7 1 7   123.0  117.0
 61 4767.268347 3.500E-28 4.278E-04.04400.058 1974.04100.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1246        19F2  1     124332453638 7 1 7   123.0  117.0
 61 4767.309756 1.694E-29 5.449E-05.04600.058 2182.91460.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2253        20F1  4     123332453637 7 1 7   129.0  123.0
 61 4767.418321 1.027E-27 5.115E-04.04500.059 1779.03020.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F2241        18F1  1     134332453638 7 1 7   117.0  111.0
 61 4767.449476 1.804E-28 5.748E-04.04600.058 2180.95040.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1253        20F2  1     123332453637 7 1 7   129.0  123.0
 61 4767.515667 2.447E-28 3.016E-04.04400.058 1975.75900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1247        19F2  3     324332453638 7 1 7   123.0  117.0
 61 4767.626462 1.379E-29 1.707E-05.04400.058 1976.65030.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   20F1248        19F2  4     324332453638 7 1 7   123.0  117.0
 61 4767.643036 1.127E-28 5.613E-05.04500.059 1779.02440.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1243        18F2  2     124332453638 7 1 7   117.0  111.0
 61 4767.694460 2.204E-27 5.882E-04.06500.078 1390.28410.72-.009500    0 0 2 0 1F2    0 0 0 1 1F2    5F1172         4F2  1     444332473838 7 1 7    33.0   27.0
 61 4767.741224 7.975E-28 2.561E-03.04600.058 2182.48320.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2253        20F1  3     123332453637 7 1 7   129.0  123.0
 61 4767.818250 1.225E-25 3.270E-02.06500.078 1390.28410.72-.009500    0 0 2 0 1F2    0 0 0 1 1F2    5F1173         4F2  1     444332473838 7 1 7    33.0   27.0
 61 4767.862712 6.692E-29 2.162E-04.04600.058 2183.71830.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1255        20F2  5     123332453637 7 1 7   129.0  123.0
 61 4767.890958 4.646E-28 2.334E-04.04500.059 1780.72900.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1244        18F2  5     124332453638 7 1 7   117.0  111.0
 61 4767.905541 3.981E-28 3.654E-03.04500.057 2398.56640.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21F1295        21F2  3     123332453637 7 1 7   129.0  129.0
 61 4767.935403 8.027E-28 2.576E-03.04600.058 2182.40010.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1254        20F2  3     123332453637 7 1 7   129.0  123.0
 61 4767.996675 3.858E-29 1.914E-05.04500.059 1778.20460.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1242        18F2  1     124332453638 7 1 7   117.0  111.0
 61 4767.996880 1.443E-25 3.849E-02.06500.078 1390.13200.72-.009500    0 0 2 0 1F2    0 0 0 1 1F2    5F2164         4F1  1     444332473838 7 1 7    33.0   27.0
 61 4768.038057 8.104E-27 5.382E-05.04800.067  815.11590.63-.009500    0 3 0 0 1A2    0 0 0 0 1A1   13F1179        12F2  3     334332453638 7 1 7    81.0   75.0
 61 4768.042852 4.880E-27 3.241E-05.04800.067  815.13150.63-.009500    0 3 0 0 1A2    0 0 0 0 1A1   13F2177        12F1  3     334332453638 7 1 7    81.0   75.0
 61 4768.044316 4.698E-26 3.463E-02.04500.058 1975.00780.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20A1 84        19A2  1     334332453638 7 1 7   205.0  195.0
 61 4768.052361 1.937E-29 6.256E-05.04600.058 2183.68460.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2254        20F1  5     123332453637 7 1 7   129.0  123.0
 61 4768.145857 4.363E-27 2.896E-05.04800.067  815.00810.63-.009500    0 3 0 0 1A2    0 0 0 0 1A1   13F1179        12F2  2     334332453638 7 1 7    81.0   75.0
 61 4768.201080 2.738E-25 4.378E-02.06000.078 1389.95100.72-.009500    0 0 2 0 1F2    0 0 0 1 1F2    5A2 58         4A1  1     444332473838 7 1 7    55.0   45.0
 61 4768.224912 8.826E-29 6.569E-05.03800.059 1778.20430.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19E 161        18E   1     124332453638 7 1 7    78.0   74.0
 61 4768.262367 2.624E-26 3.224E-02.04400.058 1975.01230.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1247        19F2  2     334332453638 7 1 7   123.0  117.0
 61 4768.269811 2.168E-29 6.911E-05.04600.058 2180.95390.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2252        20F1  2     123332453637 7 1 7   129.0  123.0
 61 4768.287457 1.945E-28 1.290E-06.04800.067  814.86650.63-.009500    0 3 0 0 1A2    0 0 0 0 1A1   13F1179        12F2  1     324332453638 7 1 7    81.0   75.0
 61 4768.290052 2.264E-28 1.502E-06.04800.067  814.88430.63-.009500    0 3 0 0 1A2    0 0 0 0 1A1   13F2177        12F1  2     324332453638 7 1 7    81.0   75.0
 61 4768.307957 6.905E-28 3.462E-04.04500.059 1780.31200.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1244        18F2  4     124332453638 7 1 7   117.0  111.0
 61 4768.318083 2.258E-26 2.784E-02.04400.058 1975.72490.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F2250        19F1  2     334332453638 7 1 7   123.0  117.0
 61 4768.380017 1.781E-26 3.282E-02.03800.058 1975.01460.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20E 166        19E   1     334332453638 7 1 7    82.0   78.0
 61 4768.418504 1.479E-28 7.431E-05.04500.059 1780.74740.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19F2242        18F1  4     124332453638 7 1 7   117.0  111.0
 61 4768.462825 6.603E-29 3.277E-05.04500.059 1778.20460.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1243        18F2  1     124332453638 7 1 7   117.0  111.0
 61 4768.487625 2.560E-29 8.246E-05.04600.058 2183.09350.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1255        20F2  4     123332453637 7 1 7   129.0  123.0
 61 4768.514683 1.456E-29 4.661E-05.04600.058 2181.82080.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1254        20F2  2     123332453637 7 1 7   129.0  123.0
 61 4768.517762 2.291E-26 2.825E-02.04400.058 1975.75900.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   20F1248        19F2  3     334332453638 7 1 7   123.0  117.0
 61 4768.612314 1.669E-27 1.255E-03.03800.059 1780.26920.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19E 162        18E   3     134332453638 7 1 7    78.0   74.0
 61 4768.620810 6.720E-26 1.529E-02.05900.078 1526.21400.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7A1 72         6A2  1     444332473838 7 1 7    75.0   65.0
 61 4768.635618 3.759E-27 1.882E-03.04500.059 1779.98440.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1244        18F2  3     134332453638 7 1 7   117.0  111.0
 61 4768.642904 7.265E-28 6.646E-03.04500.057 2397.82910.58-.009500    0 3 0 0 1E     0 0 0 0 1A1   21F1295        21F2  2     123332453637 7 1 7   129.0  129.0
 61 4768.822308 9.903E-29 3.188E-04.04600.058 2182.91460.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2254        20F1  4     123332453637 7 1 7   129.0  123.0
 61 4768.953114 1.323E-28 3.940E-05.04600.059 1778.20500.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19A1 80        18A2  1     124332453638 7 1 7   195.0  185.0
 61 4769.043601 1.332E-28 6.674E-05.04500.059 1780.12230.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19F2242        18F1  3     124332453638 7 1 7   117.0  111.0
 61 4769.046774 2.739E-28 5.285E-04.04600.058 2182.71390.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21A2 87        20A1  2     123332453637 7 1 7   215.0  205.0
 61 4769.128102 1.002E-28 4.766E-04.04600.058 2179.81620.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21E 169        20E   1     123332453637 7 1 7    86.0   82.0
 61 4769.180930 1.471E-29 4.724E-05.04600.058 2182.40010.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1255        20F2  3     123332453637 7 1 7   129.0  123.0
 61 4769.230375 7.992E-28 5.993E-04.03800.059 1779.65110.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19E 162        18E   2     124332453638 7 1 7    78.0   74.0
 61 4769.233667 1.685E-29 2.061E-05.04400.058 1974.04100.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   20F1247        19F2  1     324332453638 7 1 7   123.0  117.0
 61 4769.249280 2.174E-26 8.219E-03.06200.078 1525.58610.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7F1233         6F2  3     444332473838 7 1 7    45.0   39.0
 61 4769.264462 3.256E-28 4.002E-04.04400.058 1975.01230.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   20F1248        19F2  2     324332453638 7 1 7   123.0  117.0
 61 4769.266640 6.780E-28 7.356E-05.04800.061 1418.09910.61-.009539    0 0 0 4  F1    0 0 0 0 1A1   15F2  4        16F1  4     353333594932 3 3 3    93.0   99.0
 61 4769.275820 2.253E-26 8.518E-03.06200.078 1525.58610.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7F1234         6F2  3     444332473838 7 1 7    45.0   39.0
 61 4769.319512 7.782E-29 1.766E-06.04700.065 1096.17090.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   15F1200        14F2  4     124332453638 7 1 7    93.0   87.0
 61 4769.388050 2.420E-27 2.621E-04.04800.061 1417.75310.61-.009539    0 0 0 4  F1    0 0 0 0 1A1   15F1  5        16F2  3     353333594932 3 3 3    93.0   99.0
 61 4769.407579 1.451E-28 4.602E-04.04600.058 2179.81620.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F2252        20F1  1     123332453637 7 1 7   129.0  123.0
 61 4769.446731 8.569E-29 1.647E-04.04600.058 2181.85060.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21A1 83        20A2  1     123332453637 7 1 7   215.0  205.0
 61 4769.518190 8.983E-26 2.002E-02.05900.078 1521.96400.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7A2 80         6A1  1     444332473838 7 1 7    75.0   65.0
 61 4769.534842 6.668E-28 3.334E-04.04500.059 1779.63110.60-.009500    0 1 1 0 1F2    0 0 0 0 1A1   19F2242        18F1  2     124332453638 7 1 7   117.0  111.0
 61 4769.558400 1.970E-27 2.135E-04.04800.061 1417.80740.61-.009539    0 0 0 4  F1    0 0 0 0 1A1   15F2  4        16F1  3     353333594932 3 3 3    93.0   99.0
 61 4769.595598 4.074E-29 2.031E-05.04500.059 1779.02440.60-.009500    0 1 1 0 1F1    0 0 0 0 1A1   19F1244        18F2  2     124332453638 7 1 7   117.0  111.0
 61 4769.621190 6.914E-29 1.567E-06.04700.065 1095.86910.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   15F2197        14F1  2     124332453638 7 1 7    93.0   87.0
 61 4769.621330 1.050E-28 1.136E-05.04800.061 1417.51980.61-.009539    0 0 0 4  F1    0 0 0 0 1A1   15F1  5        16F2  2     353333594932 3 3 3    93.0   99.0
 61 4769.760210 2.978E-29 9.539E-05.04600.058 2181.82080.59-.009500    0 1 1 0 1F2    0 0 0 0 1A1   21F1255        20F2  2     123332453637 7 1 7   129.0  123.0
 61 4769.846549 4.110E-26 9.629E-05.04900.068  689.86210.64-.009500    0 3 0 0 1E     0 0 0 0 1A1   12A1 58        11A2  1     334332453638 7 1 7   125.0  115.0
 61 4769.858349 7.822E-27 1.770E-04.04700.065 1095.63200.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   15F2197        14F1  1     134332453638 7 1 7    93.0   87.0
 61 4769.867267 5.632E-27 2.201E-05.04800.068  690.01740.64-.009500    0 3 0 0 1A1    0 0 0 0 1A1   12F1167        11F2  3     434332453638 7 1 7    75.0   69.0
 61 4769.871237 7.858E-27 1.778E-04.04700.065 1095.61910.62-.009500    0 3 0 0 1E     0 0 0 0 1A1   15F1200        14F2  2     134332453638 7 1 7    93.0   87.0
 61 4769.924840 3.390E-26 1.278E-02.06200.078 1524.93900.70-.009500    0 0 2 0 1F2    0 0 0 1 1F2    7F2229         6F1  3     444332473838 7 1 7    45.0   39.0
