 21 1004.155529 3.466E-30 4.547E-01.06370.070 5130.88360.72-.001836       2 0 0 13       3 0 0 04                    P 58e     3655532429 9 9 711   115.0  117.0
 21 1004.245476 2.272E-29 3.627E-01.06260.068 4711.31260.71-.001860       1 1 1 12       2 1 1 03                    P 62f     3655532429 9 9 711   123.0  125.0
 21 1004.289302 2.270E-30 1.430E-04.07520.102 3275.29950.69-.001041       2 2 2 01       2 1 1 03                    P 15e     3666632429 9 9 711    29.0   31.0
 21 1004.433441 5.339E-29 1.546E-01.05360.063 4437.18440.62-.002665       0 0 0 11       1 0 0 01                    R 88e     3755532429 9 9 711   179.0  177.0
 21 1004.541487 1.602E-30 2.261E-01.06490.072 5127.05320.73-.001809       1 2 2 11       2 2 2 02                    P 53f     3655532429 9 9 711   105.0  107.0
 21 1004.553995 1.917E-29 9.129E-05.07020.092 2860.09730.73-.001729       1 0 0 12       1 2 2 02                    P 26e     3666632429 9 9 711    51.0   53.0
 21 1004.665131 1.943E-28 1.607E-05.06650.077 2145.29050.74-.001824       0 0 0 11       0 2 2 01                    Q 45f     3665632429 9 9 711    91.0   91.0
 21 1004.720415 1.975E-29 2.930E-01.06800.084 4583.03680.74-.001755       2 0 0 11       3 0 0 02                    P 36e     3666632429 9 9 711    71.0   73.0
 21 1004.724065 1.790E-29 3.487E-01.06230.068 4755.41880.71-.001866       1 1 1 12       2 1 1 03                    P 63e     3655532429 9 9 711   125.0  127.0
 21 1004.746745 6.164E-27 2.912E-01.06660.077 3441.95080.74-.001771       1 0 0 11       2 0 0 02                    P 44e     3665632429 9 9 711    87.0   89.0
 21 1004.749394 2.733E-29 1.522E-01.05290.063 4576.22580.61-.002685       0 0 0 11       1 0 0 01                    R 90e     3744432429 9 9 711   183.0  181.0
 21 1004.778010 2.126E-30 1.362E-04.07590.103 3263.84920.68-.001063       2 2 2 01       2 1 1 03                    P 14f     3666632429 9 9 711    27.0   29.0
 21 1004.839795 6.557E-29 2.462E-01.06530.073 4372.76390.74-.001799       1 1 1 11       2 1 1 02                    P 51e     3655532429 9 9 711   101.0  103.0
 21 1005.000329 1.279E-30 4.516E-01.06710.080 5262.11200.75-.001763       2 1 1 12       3 1 1 03                    P 41e     3665632429 9 9 711    81.0   83.0
 21 1005.031308 1.377E-29 1.498E-01.05220.063 4718.34500.61-.002706       0 0 0 11       1 0 0 01                    R 92e     3744432429 9 9 711   187.0  185.0
 21 1005.131146 7.834E-29 2.510E-01.06550.074 4335.95300.74-.001795       1 1 1 11       2 1 1 02                    P 50f     3655532429 9 9 711    99.0  101.0
